sku,fecha,demanda
A59,2023-02-20,240
A59,2023-02-27,800
A59,2023-03-06,600
A59,2023-03-13,1480
A59,2023-03-20,880
A59,2023-03-27,1640
A59,2023-04-03,2800
A59,2023-04-10,4520
A59,2023-04-17,2640
A59,2023-04-24,9280
A59,2023-05-01,15320
A59,2023-05-08,15960
A59,2023-05-15,24320
A59,2023-05-22,23160
A59,2023-05-29,21000
A59,2023-06-05,57840
A59,2023-06-12,32120
A59,2023-06-19,6320
A59,2023-06-26,19040
A59,2023-07-03,20280
A59,2023-07-10,11400
A59,2023-07-17,7120
A59,2023-07-24,10240
A59,2023-07-31,6760
A59,2023-08-07,13440
A59,2023-08-14,2360
A59,2023-08-21,2360
A59,2023-08-28,6560
A59,2023-09-04,2760
A59,2023-09-11,1760
A59,2023-09-18,15000
A59,2023-09-25,1720
A59,2023-10-02,320
A59,2023-10-09,0
A59,2023-10-16,840
A59,2023-10-23,6280
A59,2023-10-30,30240
A59,2023-11-06,5080
A59,2023-11-13,16120
A59,2023-11-20,38320
A59,2023-11-27,19480
A59,2023-12-04,32880
A59,2023-12-11,1480
A59,2023-12-18,12320
A59,2023-12-25,3080
A59,2024-01-01,16760
A59,2024-01-08,7920
A59,2024-01-15,35520
A59,2024-01-22,32160
A59,2024-01-29,6440
A59,2024-02-05,240
A59,2024-02-12,0
A59,2024-02-19,0
A59,2024-02-26,600
A59,2024-03-04,16680
A59,2024-03-11,0
A59,2024-03-18,4160
A59,2024-03-25,15800
A59,2024-04-01,41760
A59,2024-04-08,1800
A59,2024-04-15,80
A59,2024-04-22,200
A59,2024-04-29,0
A59,2024-05-06,200
A59,2024-05-13,320
A59,2024-05-20,560
A59,2024-05-27,18160
A59,2024-06-03,33240
A59,2024-06-10,14680
A59,2024-06-17,1320
A59,2024-06-24,4400
A59,2024-07-01,1280
A59,2024-07-08,12720
A59,2024-07-15,8720
A59,2024-07-22,25880
A59,2024-07-29,10080
A59,2024-08-05,10560
A59,2024-08-12,20440
A59,2024-08-19,4640
A59,2024-08-26,8200
A59,2024-09-02,24000
A59,2024-09-09,1600
A59,2024-09-16,3040
A59,2024-09-23,5400
A59,2024-09-30,5560
A59,2024-10-07,2320
A59,2024-10-14,4760
A59,2024-10-21,8280
A59,2024-10-28,6040
A59,2024-11-04,880
A59,2024-11-11,6960
A59,2024-11-18,4680
A59,2024-11-25,10080
A59,2024-12-02,16320
A59,2024-12-09,11040
A59,2024-12-16,15600
A59,2024-12-23,3080
A59,2024-12-30,26440
A60,2022-01-03,0
A60,2022-01-10,0
A60,2022-01-17,0
A60,2022-01-24,0
A60,2022-01-31,0
A60,2022-02-07,0
A60,2022-02-14,0
A60,2022-02-21,0
A60,2022-02-28,0
A60,2022-03-07,0
A60,2022-03-14,0
A60,2022-03-21,0
A60,2022-03-28,0
A60,2022-04-04,0
A60,2022-04-11,0
A60,2022-04-18,0
A60,2022-04-25,0
A60,2022-05-02,0
A60,2022-05-09,0
A60,2022-05-16,0
A60,2022-05-23,0
A60,2022-05-30,0
A60,2022-06-06,0
A60,2022-06-13,0
A60,2022-06-20,0
A60,2022-06-27,0
A60,2022-07-04,0
A60,2022-07-11,0
A60,2022-07-18,0
A60,2022-07-25,0
A60,2022-08-01,0
A60,2022-08-08,0
A60,2022-08-15,0
A60,2022-08-22,0
A60,2022-08-29,0
A60,2022-09-05,0
A60,2022-09-12,0
A60,2022-09-19,0
A60,2022-09-26,0
A60,2022-10-03,0
A60,2022-10-10,0
A60,2022-10-17,0
A60,2022-10-24,0
A60,2022-10-31,0
A60,2022-11-07,0
A60,2022-11-14,0
A60,2022-11-21,0
A60,2022-11-28,0
A60,2022-12-05,0
A60,2022-12-12,0
A60,2022-12-19,0
A60,2022-12-26,0
A60,2023-01-02,0
A60,2023-01-09,0
A60,2023-01-16,0
A60,2023-01-23,0
A60,2023-01-30,0
A60,2023-02-06,0
A60,2023-02-13,0
A60,2023-02-20,0
A60,2023-02-27,0
A60,2023-03-06,0
A60,2023-03-13,0
A60,2023-03-20,0
A60,2023-03-27,0
A60,2023-04-03,0
A60,2023-04-10,0
A60,2023-04-17,0
A60,2023-04-24,0
A60,2023-05-01,0
A60,2023-05-08,0
A60,2023-05-15,0
A60,2023-05-22,0
A60,2023-05-29,0
A60,2023-06-05,0
A60,2023-06-12,0
A60,2023-06-19,0
A60,2023-06-26,0
A60,2023-07-03,0
A60,2023-07-10,0
A60,2023-07-17,0
A60,2023-07-24,0
A60,2023-07-31,0
A60,2023-08-07,0
A60,2023-08-14,0
A60,2023-08-21,0
A60,2023-08-28,0
A60,2023-09-04,0
A60,2023-09-11,0
A60,2023-09-18,0
A60,2023-09-25,1584
A60,2023-10-02,0
A60,2023-10-09,9504
A60,2023-10-16,3888
A60,2023-10-23,288
A60,2023-10-30,3312
A60,2023-11-06,0
A60,2023-11-13,360
A60,2023-11-20,19152
A60,2023-11-27,144
A60,2023-12-04,1368
A60,2023-12-11,3312
A60,2023-12-18,2448
A60,2023-12-25,2304
A60,2024-01-01,3888
A60,2024-01-08,576
A60,2024-01-15,1872
A60,2024-01-22,6912
A60,2024-01-29,9504
A60,2024-02-05,504
A60,2024-02-12,2088
A60,2024-02-19,144
A60,2024-02-26,1728
A60,2024-03-04,0
A60,2024-03-11,1584
A60,2024-03-18,144
A60,2024-03-25,216
A60,2024-04-01,0
A60,2024-04-08,0
A60,2024-04-15,0
A60,2024-04-22,144
A60,2024-04-29,0
A60,2024-05-06,0
A60,2024-05-13,0
A60,2024-05-20,0
A60,2024-05-27,0
A60,2024-06-03,0
A60,2024-06-10,0
A60,2024-06-17,0
A60,2024-06-24,0
A60,2024-07-01,72
A60,2024-07-08,0
A60,2024-07-15,72
A60,2024-07-22,0
A60,2024-07-29,0
A60,2024-08-05,0
A60,2024-08-12,0
A60,2024-08-19,72
A60,2024-08-26,0
A60,2024-09-02,0
A60,2024-09-09,0
A60,2024-09-16,0
A60,2024-09-23,0
A60,2024-09-30,288
A60,2024-10-07,1512
A60,2024-10-14,4680
A60,2024-10-21,17280
A60,2024-10-28,1872
A60,2024-11-04,1008
A60,2024-11-11,5184
A60,2024-11-18,8208
A60,2024-11-25,5040
A60,2024-12-02,4536
A60,2024-12-09,5544
A60,2024-12-16,4896
A60,2024-12-23,6048
A60,2024-12-30,4608
A61,2022-01-03,0
A61,2022-01-10,0
A61,2022-01-17,0
A61,2022-01-24,0
A61,2022-01-31,0
A61,2022-02-07,0
A61,2022-02-14,0
A61,2022-02-21,0
A61,2022-02-28,0
A61,2022-03-07,0
A61,2022-03-14,0
A61,2022-03-21,0
A61,2022-03-28,0
A61,2022-04-04,0
A61,2022-04-11,0
A61,2022-04-18,0
A61,2022-04-25,0
A61,2022-05-02,0
A61,2022-05-09,0
A61,2022-05-16,0
A61,2022-05-23,0
A61,2022-05-30,0
A61,2022-06-06,0
A61,2022-06-13,0
A61,2022-06-20,0
A61,2022-06-27,0
A61,2022-07-04,0
A61,2022-07-11,0
A61,2022-07-18,0
A61,2022-07-25,0
A61,2022-08-01,0
A61,2022-08-08,0
A61,2022-08-15,0
A61,2022-08-22,0
A61,2022-08-29,0
A61,2022-09-05,0
A61,2022-09-12,0
A61,2022-09-19,0
A61,2022-09-26,0
A61,2022-10-03,0
A61,2022-10-10,0
A61,2022-10-17,0
A61,2022-10-24,0
A61,2022-10-31,0
A61,2022-11-07,0
A61,2022-11-14,0
A61,2022-11-21,0
A61,2022-11-28,0
A61,2022-12-05,0
A61,2022-12-12,0
A61,2022-12-19,0
A61,2022-12-26,0
A61,2023-01-02,0
A61,2023-01-09,0
A61,2023-01-16,0
A61,2023-01-23,0
A61,2023-01-30,0
A61,2023-02-06,0
A61,2023-02-13,0
A61,2023-02-20,0
A61,2023-02-27,0
A61,2023-03-06,0
A61,2023-03-13,0
A61,2023-03-20,0
A61,2023-03-27,0
A61,2023-04-03,0
A61,2023-04-10,0
A61,2023-04-17,0
A61,2023-04-24,720
A61,2023-05-01,0
A61,2023-05-08,0
A61,2023-05-15,0
A61,2023-05-22,0
A61,2023-05-29,80
A61,2023-06-05,0
A61,2023-06-12,0
A61,2023-06-19,0
A61,2023-06-26,0
A61,2023-07-03,0
A61,2023-07-10,0
A61,2023-07-17,0
A61,2023-07-24,0
A61,2023-07-31,0
A61,2023-08-07,0
A61,2023-08-14,0
A61,2023-08-21,0
A61,2023-08-28,0
A61,2023-09-04,0
A61,2023-09-11,0
A61,2023-09-18,0
A61,2023-09-25,0
A61,2023-10-02,0
A61,2023-10-09,0
A61,2023-10-16,0
A61,2023-10-23,0
A61,2023-10-30,0
A61,2023-11-06,0
A61,2023-11-13,0
A61,2023-11-20,0
A61,2023-11-27,0
A61,2023-12-04,0
A61,2023-12-11,0
A61,2023-12-18,0
A61,2023-12-25,0
A61,2024-01-01,0
A61,2024-01-08,0
A61,2024-01-15,0
A61,2024-01-22,0
A61,2024-01-29,0
A61,2024-02-05,0
A61,2024-02-12,0
A61,2024-02-19,0
A61,2024-02-26,0
A61,2024-03-04,0
A61,2024-03-11,0
A61,2024-03-18,0
A61,2024-03-25,0
A61,2024-04-01,0
A61,2024-04-08,0
A61,2024-04-15,0
A61,2024-04-22,0
A61,2024-04-29,0
A61,2024-05-06,0
A61,2024-05-13,0
A61,2024-05-20,0
A61,2024-05-27,0
A61,2024-06-03,0
A61,2024-06-10,0
A61,2024-06-17,0
A61,2024-06-24,0
A61,2024-07-01,0
A61,2024-07-08,0
A61,2024-07-15,0
A61,2024-07-22,0
A61,2024-07-29,0
A61,2024-08-05,0
A61,2024-08-12,0
A61,2024-08-19,0
A61,2024-08-26,0
A61,2024-09-02,0
A61,2024-09-09,0
A61,2024-09-16,0
A61,2024-09-23,0
A61,2024-09-30,0
A61,2024-10-07,0
A61,2024-10-14,0
A61,2024-10-21,0
A61,2024-10-28,0
A61,2024-11-04,0
A61,2024-11-11,0
A61,2024-11-18,0
A61,2024-11-25,0
A61,2024-12-02,0
A61,2024-12-09,0
A61,2024-12-16,0
A61,2024-12-23,0
A61,2024-12-30,0
A62,2022-01-03,0
A62,2022-01-10,0
A62,2022-01-17,0
A62,2022-01-24,0
A62,2022-01-31,0
A62,2022-02-07,0
A62,2022-02-14,0
A62,2022-02-21,0
A62,2022-02-28,0
A62,2022-03-07,0
A62,2022-03-14,0
A62,2022-03-21,0
A62,2022-03-28,0
A62,2022-04-04,0
A62,2022-04-11,0
A62,2022-04-18,0
A62,2022-04-25,0
A62,2022-05-02,0
A62,2022-05-09,0
A62,2022-05-16,0
A62,2022-05-23,480
A62,2022-05-30,0
A62,2022-06-06,0
A62,2022-06-13,0
A62,2022-06-20,0
A62,2022-06-27,0
A62,2022-07-04,0
A62,2022-07-11,0
A62,2022-07-18,0
A62,2022-07-25,0
A62,2022-08-01,0
A62,2022-08-08,0
A62,2022-08-15,0
A62,2022-08-22,0
A62,2022-08-29,0
A62,2022-09-05,0
A62,2022-09-12,0
A62,2022-09-19,0
A62,2022-09-26,0
A62,2022-10-03,0
A62,2022-10-10,0
A62,2022-10-17,0
A62,2022-10-24,0
A62,2022-10-31,0
A62,2022-11-07,0
A62,2022-11-14,0
A62,2022-11-21,0
A62,2022-11-28,0
A62,2022-12-05,0
A62,2022-12-12,0
A62,2022-12-19,0
A62,2022-12-26,0
A62,2023-01-02,0
A62,2023-01-09,0
A62,2023-01-16,0
A62,2023-01-23,0
A62,2023-01-30,0
A62,2023-02-06,0
A62,2023-02-13,0
A62,2023-02-20,0
A62,2023-02-27,0
A62,2023-03-06,0
A62,2023-03-13,0
A62,2023-03-20,0
A62,2023-03-27,0
A62,2023-04-03,0
A62,2023-04-10,0
A62,2023-04-17,0
A62,2023-04-24,0
A62,2023-05-01,0
A62,2023-05-08,0
A62,2023-05-15,0
A62,2023-05-22,0
A62,2023-05-29,0
A62,2023-06-05,0
A62,2023-06-12,0
A62,2023-06-19,0
A62,2023-06-26,0
A62,2023-07-03,0
A62,2023-07-10,0
A62,2023-07-17,0
A62,2023-07-24,0
A62,2023-07-31,0
A62,2023-08-07,0
A62,2023-08-14,0
A62,2023-08-21,0
A62,2023-08-28,0
A62,2023-09-04,0
A62,2023-09-11,0
A62,2023-09-18,0
A62,2023-09-25,0
A62,2023-10-02,0
A62,2023-10-09,0
A62,2023-10-16,0
A62,2023-10-23,0
A62,2023-10-30,0
A62,2023-11-06,0
A62,2023-11-13,0
A62,2023-11-20,0
A62,2023-11-27,0
A62,2023-12-04,0
A62,2023-12-11,0
A62,2023-12-18,0
A62,2023-12-25,0
A62,2024-01-01,0
A62,2024-01-08,0
A62,2024-01-15,0
A62,2024-01-22,0
A62,2024-01-29,0
A62,2024-02-05,0
A62,2024-02-12,0
A62,2024-02-19,0
A62,2024-02-26,0
A62,2024-03-04,0
A62,2024-03-11,0
A62,2024-03-18,0
A62,2024-03-25,0
A62,2024-04-01,0
A62,2024-04-08,0
A62,2024-04-15,0
A62,2024-04-22,0
A62,2024-04-29,0
A62,2024-05-06,0
A62,2024-05-13,0
A62,2024-05-20,0
A62,2024-05-27,0
A62,2024-06-03,0
A62,2024-06-10,0
A62,2024-06-17,0
A62,2024-06-24,0
A62,2024-07-01,0
A62,2024-07-08,0
A62,2024-07-15,0
A62,2024-07-22,0
A62,2024-07-29,0
A62,2024-08-05,0
A62,2024-08-12,0
A62,2024-08-19,0
A62,2024-08-26,0
A62,2024-09-02,0
A62,2024-09-09,0
A62,2024-09-16,0
A62,2024-09-23,0
A62,2024-09-30,0
A62,2024-10-07,0
A62,2024-10-14,0
A62,2024-10-21,0
A62,2024-10-28,0
A62,2024-11-04,0
A62,2024-11-11,0
A62,2024-11-18,0
A62,2024-11-25,0
A62,2024-12-02,0
A62,2024-12-09,0
A62,2024-12-16,0
A62,2024-12-23,0
A62,2024-12-30,0
A63,2022-01-03,0
A63,2022-01-10,0
A63,2022-01-17,0
A63,2022-01-24,0
A63,2022-01-31,0
A63,2022-02-07,0
A63,2022-02-14,0
A63,2022-02-21,0
A63,2022-02-28,0
A63,2022-03-07,0
A63,2022-03-14,0
A63,2022-03-21,0
A63,2022-03-28,0
A63,2022-04-04,0
A63,2022-04-11,0
A63,2022-04-18,0
A63,2022-04-25,0
A63,2022-05-02,0
A63,2022-05-09,0
A63,2022-05-16,0
A63,2022-05-23,320
A63,2022-05-30,0
A63,2022-06-06,0
A63,2022-06-13,0
A63,2022-06-20,0
A63,2022-06-27,0
A63,2022-07-04,0
A63,2022-07-11,0
A63,2022-07-18,0
A63,2022-07-25,0
A63,2022-08-01,0
A63,2022-08-08,0
A63,2022-08-15,0
A63,2022-08-22,0
A63,2022-08-29,0
A63,2022-09-05,0
A63,2022-09-12,0
A63,2022-09-19,0
A63,2022-09-26,0
A63,2022-10-03,0
A63,2022-10-10,0
A63,2022-10-17,0
A63,2022-10-24,0
A63,2022-10-31,0
A63,2022-11-07,0
A63,2022-11-14,0
A63,2022-11-21,0
A63,2022-11-28,0
A63,2022-12-05,0
A63,2022-12-12,0
A63,2022-12-19,0
A63,2022-12-26,0
A63,2023-01-02,0
A63,2023-01-09,0
A63,2023-01-16,0
A63,2023-01-23,0
A63,2023-01-30,0
A63,2023-02-06,0
A63,2023-02-13,0
A63,2023-02-20,0
A63,2023-02-27,0
A63,2023-03-06,0
A63,2023-03-13,0
A63,2023-03-20,0
A63,2023-03-27,0
A63,2023-04-03,0
A63,2023-04-10,0
A63,2023-04-17,0
A63,2023-04-24,0
A63,2023-05-01,0
A63,2023-05-08,0
A63,2023-05-15,0
A63,2023-05-22,0
A63,2023-05-29,0
A63,2023-06-05,0
A63,2023-06-12,0
A63,2023-06-19,0
A63,2023-06-26,0
A63,2023-07-03,0
A63,2023-07-10,0
A63,2023-07-17,0
A63,2023-07-24,0
A63,2023-07-31,0
A63,2023-08-07,0
A63,2023-08-14,0
A63,2023-08-21,0
A63,2023-08-28,0
A63,2023-09-04,0
A63,2023-09-11,0
A63,2023-09-18,0
A63,2023-09-25,0
A63,2023-10-02,0
A63,2023-10-09,0
A63,2023-10-16,0
A63,2023-10-23,0
A63,2023-10-30,0
A63,2023-11-06,0
A63,2023-11-13,0
A63,2023-11-20,0
A63,2023-11-27,0
A63,2023-12-04,0
A63,2023-12-11,0
A63,2023-12-18,0
A63,2023-12-25,0
A63,2024-01-01,0
A63,2024-01-08,0
A63,2024-01-15,0
A63,2024-01-22,0
A63,2024-01-29,0
A63,2024-02-05,0
A63,2024-02-12,0
A63,2024-02-19,0
A63,2024-02-26,0
A63,2024-03-04,0
A63,2024-03-11,0
A63,2024-03-18,0
A63,2024-03-25,0
A63,2024-04-01,0
A63,2024-04-08,0
A63,2024-04-15,0
A63,2024-04-22,0
A63,2024-04-29,0
A63,2024-05-06,0
A63,2024-05-13,0
A63,2024-05-20,0
A63,2024-05-27,0
A63,2024-06-03,0
A63,2024-06-10,0
A63,2024-06-17,0
A63,2024-06-24,0
A63,2024-07-01,0
A63,2024-07-08,0
A63,2024-07-15,0
A63,2024-07-22,0
A63,2024-07-29,0
A63,2024-08-05,0
A63,2024-08-12,0
A63,2024-08-19,0
A63,2024-08-26,0
A63,2024-09-02,0
A63,2024-09-09,0
A63,2024-09-16,0
A63,2024-09-23,0
A63,2024-09-30,0
A63,2024-10-07,0
A63,2024-10-14,0
A63,2024-10-21,0
A63,2024-10-28,0
A63,2024-11-04,0
A63,2024-11-11,0
A63,2024-11-18,0
A63,2024-11-25,0
A63,2024-12-02,0
A63,2024-12-09,0
A63,2024-12-16,0
A63,2024-12-23,0
A63,2024-12-30,0
A64,2022-01-03,200
A64,2022-01-10,800
A64,2022-01-17,480
A64,2022-01-24,1080
A64,2022-01-31,1600
A64,2022-02-07,30880
A64,2022-02-14,400
A64,2022-02-21,0
A64,2022-02-28,0
A64,2022-03-07,0
A64,2022-03-14,0
A64,2022-03-21,160
A64,2022-03-28,40
A64,2022-04-04,80
A64,2022-04-11,0
A64,2022-04-18,0
A64,2022-04-25,5600
A64,2022-05-02,0
A64,2022-05-09,6800
A64,2022-05-16,5640
A64,2022-05-23,31680
A64,2022-05-30,17680
A64,2022-06-06,1880
A64,2022-06-13,4400
A64,2022-06-20,6920
A64,2022-06-27,7120
A64,2022-07-04,4560
A64,2022-07-11,440
A64,2022-07-18,40
A64,2022-07-25,320
A64,2022-08-01,0
A64,2022-08-08,40
A64,2022-08-15,240
A64,2022-08-22,1680
A64,2022-08-29,2120
A64,2022-09-05,560
A64,2022-09-12,80
A64,2022-09-19,6600
A64,2022-09-26,1960
A64,2022-10-03,280
A64,2022-10-10,120
A64,2022-10-17,960
A64,2022-10-24,1360
A64,2022-10-31,0
A64,2022-11-07,80
A64,2022-11-14,6280
A64,2022-11-21,0
A64,2022-11-28,40
A64,2022-12-05,600
A64,2022-12-12,200
A64,2022-12-19,7600
A64,2022-12-26,3200
A64,2023-01-02,13760
A64,2023-01-09,40
A64,2023-01-16,800
A64,2023-01-23,0
A64,2023-01-30,480
A64,2023-02-06,200
A64,2023-02-13,40
A64,2023-02-20,200
A64,2023-02-27,0
A64,2023-03-06,120
A64,2023-03-13,0
A64,2023-03-20,0
A64,2023-03-27,120
A64,2023-04-03,0
A64,2023-04-10,0
A64,2023-04-17,40
A64,2023-04-24,0
A64,2023-05-01,680
A64,2023-05-08,1000
A64,2023-05-15,200
A64,2023-05-22,640
A64,2023-05-29,9920
A64,2023-06-05,640
A64,2023-06-12,120
A64,2023-06-19,80
A64,2023-06-26,23640
A64,2023-07-03,160
A64,2023-07-10,3200
A64,2023-07-17,3240
A64,2023-07-24,1960
A64,2023-07-31,200
A64,2023-08-07,440
A64,2023-08-14,800
A64,2023-08-21,8120
A64,2023-08-28,4840
A64,2023-09-04,920
A64,2023-09-11,1120
A64,2023-09-18,1440
A64,2023-09-25,1640
A64,2023-10-02,120
A64,2023-10-09,80
A64,2023-10-16,720
A64,2023-10-23,160
A64,2023-10-30,320
A64,2023-11-06,2080
A64,2023-11-13,5160
A64,2023-11-20,6160
A64,2023-11-27,680
A64,2023-12-04,680
A64,2023-12-11,0
A64,2023-12-18,280
A64,2023-12-25,4800
A64,2024-01-01,1400
A64,2024-01-08,0
A64,2024-01-15,6000
A64,2024-01-22,0
A64,2024-01-29,240
A64,2024-02-05,280
A64,2024-02-12,680
A64,2024-02-19,80
A64,2024-02-26,120
A64,2024-03-04,2320
A64,2024-03-11,1600
A64,2024-03-18,1480
A64,2024-03-25,240
A64,2024-04-01,760
A64,2024-04-08,400
A64,2024-04-15,1520
A64,2024-04-22,320
A64,2024-04-29,2400
A64,2024-05-06,880
A64,2024-05-13,80
A64,2024-05-20,400
A64,2024-05-27,2000
A64,2024-06-03,4720
A64,2024-06-10,360
A64,2024-06-17,1000
A64,2024-06-24,640
A64,2024-07-01,0
A64,2024-07-08,240
A64,2024-07-15,4880
A64,2024-07-22,6640
A64,2024-07-29,320
A64,2024-08-05,640
A64,2024-08-12,40
A64,2024-08-19,0
A64,2024-08-26,3760
A64,2024-09-02,1600
A64,2024-09-09,80
A64,2024-09-16,0
A64,2024-09-23,17440
A64,2024-09-30,3840
A64,2024-10-07,8760
A64,2024-10-14,0
A64,2024-10-21,0
A64,2024-10-28,0
A64,2024-11-04,0
A64,2024-11-11,0
A64,2024-11-18,640
A64,2024-11-25,11280
A64,2024-12-02,3680
A64,2024-12-09,920
A64,2024-12-16,1080
A64,2024-12-23,920
A64,2024-12-30,0
A65,2022-01-03,0
A65,2022-01-10,2000
A65,2022-01-17,3200
A65,2022-01-24,400
A65,2022-01-31,0
A65,2022-02-07,0
A65,2022-02-14,200
A65,2022-02-21,120
A65,2022-02-28,160
A65,2022-03-07,0
A65,2022-03-14,0
A65,2022-03-21,1200
A65,2022-03-28,0
A65,2022-04-04,320
A65,2022-04-11,0
A65,2022-04-18,80
A65,2022-04-25,3320
A65,2022-05-02,1920
A65,2022-05-09,5160
A65,2022-05-16,120
A65,2022-05-23,0
A65,2022-05-30,4440
A65,2022-06-06,3320
A65,2022-06-13,240
A65,2022-06-20,1400
A65,2022-06-27,10320
A65,2022-07-04,0
A65,2022-07-11,240
A65,2022-07-18,560
A65,2022-07-25,0
A65,2022-08-01,0
A65,2022-08-08,0
A65,2022-08-15,0
A65,2022-08-22,0
A65,2022-08-29,0
A65,2022-09-05,0
A65,2022-09-12,3600
A65,2022-09-19,240
A65,2022-09-26,5720
A65,2022-10-03,40
A65,2022-10-10,0
A65,2022-10-17,0
A65,2022-10-24,0
A65,2022-10-31,0
A65,2022-11-07,0
A65,2022-11-14,2800
A65,2022-11-21,240
A65,2022-11-28,2520
A65,2022-12-05,2120
A65,2022-12-12,440
A65,2022-12-19,0
A65,2022-12-26,2280
A65,2023-01-02,0
A65,2023-01-09,920
A65,2023-01-16,0
A65,2023-01-23,40
A65,2023-01-30,280
A65,2023-02-06,840
A65,2023-02-13,400
A65,2023-02-20,0
A65,2023-02-27,0
A65,2023-03-06,0
A65,2023-03-13,0
A65,2023-03-20,0
A65,2023-03-27,40
A65,2023-04-03,0
A65,2023-04-10,0
A65,2023-04-17,40
A65,2023-04-24,0
A65,2023-05-01,0
A65,2023-05-08,40
A65,2023-05-15,0
A65,2023-05-22,80
A65,2023-05-29,320
A65,2023-06-05,0
A65,2023-06-12,0
A65,2023-06-19,0
A65,2023-06-26,3960
A65,2023-07-03,800
A65,2023-07-10,1280
A65,2023-07-17,0
A65,2023-07-24,120
A65,2023-07-31,4440
A65,2023-08-07,120
A65,2023-08-14,0
A65,2023-08-21,400
A65,2023-08-28,2600
A65,2023-09-04,1480
A65,2023-09-11,0
A65,2023-09-18,0
A65,2023-09-25,120
A65,2023-10-02,3040
A65,2023-10-09,80
A65,2023-10-16,920
A65,2023-10-23,200
A65,2023-10-30,0
A65,2023-11-06,0
A65,2023-11-13,400
A65,2023-11-20,240
A65,2023-11-27,6880
A65,2023-12-04,1160
A65,2023-12-11,160
A65,2023-12-18,640
A65,2023-12-25,0
A65,2024-01-01,240
A65,2024-01-08,1720
A65,2024-01-15,480
A65,2024-01-22,9400
A65,2024-01-29,1080
A65,2024-02-05,1080
A65,2024-02-12,80
A65,2024-02-19,720
A65,2024-02-26,0
A65,2024-03-04,120
A65,2024-03-11,0
A65,2024-03-18,40
A65,2024-03-25,0
A65,2024-04-01,1040
A65,2024-04-08,0
A65,2024-04-15,3000
A65,2024-04-22,0
A65,2024-04-29,0
A65,2024-05-06,120
A65,2024-05-13,0
A65,2024-05-20,0
A65,2024-05-27,240
A65,2024-06-03,0
A65,2024-06-10,5000
A65,2024-06-17,1000
A65,2024-06-24,0
A65,2024-07-01,0
A65,2024-07-08,4120
A65,2024-07-15,0
A65,2024-07-22,3520
A65,2024-07-29,0
A65,2024-08-05,360
A65,2024-08-12,0
A65,2024-08-19,0
A65,2024-08-26,0
A65,2024-09-02,0
A65,2024-09-09,0
A65,2024-09-16,0
A65,2024-09-23,9280
A65,2024-09-30,3000
A65,2024-10-07,40
A65,2024-10-14,800
A65,2024-10-21,600
A65,2024-10-28,360
A65,2024-11-04,2800
A65,2024-11-11,2640
A65,2024-11-18,960
A65,2024-11-25,2640
A65,2024-12-02,3600
A65,2024-12-09,0
A65,2024-12-16,800
A65,2024-12-23,0
A65,2024-12-30,0
A66,2022-01-03,0
A66,2022-01-10,0
A66,2022-01-17,0
A66,2022-01-24,0
A66,2022-01-31,0
A66,2022-02-07,0
A66,2022-02-14,0
A66,2022-02-21,0
A66,2022-02-28,0
A66,2022-03-07,0
A66,2022-03-14,0
A66,2022-03-21,0
A66,2022-03-28,0
A66,2022-04-04,0
A66,2022-04-11,0
A66,2022-04-18,0
A66,2022-04-25,0
A66,2022-05-02,0
A66,2022-05-09,0
A66,2022-05-16,0
A66,2022-05-23,0
A66,2022-05-30,2160
A66,2022-06-06,0
A66,2022-06-13,1680
A66,2022-06-20,0
A66,2022-06-27,80
A66,2022-07-04,0
A66,2022-07-11,0
A66,2022-07-18,0
A66,2022-07-25,0
A66,2022-08-01,0
A66,2022-08-08,0
A66,2022-08-15,0
A66,2022-08-22,0
A66,2022-08-29,0
A66,2022-09-05,0
A66,2022-09-12,0
A66,2022-09-19,0
A66,2022-09-26,0
A66,2022-10-03,0
A66,2022-10-10,0
A66,2022-10-17,0
A66,2022-10-24,0
A66,2022-10-31,0
A66,2022-11-07,0
A66,2022-11-14,0
A66,2022-11-21,0
A66,2022-11-28,0
A66,2022-12-05,0
A66,2022-12-12,0
A66,2022-12-19,0
A66,2022-12-26,0
A66,2023-01-02,0
A66,2023-01-09,0
A66,2023-01-16,0
A66,2023-01-23,0
A66,2023-01-30,0
A66,2023-02-06,0
A66,2023-02-13,0
A66,2023-02-20,0
A66,2023-02-27,0
A66,2023-03-06,0
A66,2023-03-13,0
A66,2023-03-20,0
A66,2023-03-27,0
A66,2023-04-03,0
A66,2023-04-10,0
A66,2023-04-17,0
A66,2023-04-24,0
A66,2023-05-01,0
A66,2023-05-08,0
A66,2023-05-15,0
A66,2023-05-22,0
A66,2023-05-29,320
A66,2023-06-05,0
A66,2023-06-12,0
A66,2023-06-19,0
A66,2023-06-26,0
A66,2023-07-03,0
A66,2023-07-10,0
A66,2023-07-17,0
A66,2023-07-24,0
A66,2023-07-31,0
A66,2023-08-07,0
A66,2023-08-14,0
A66,2023-08-21,0
A66,2023-08-28,0
A66,2023-09-04,0
A66,2023-09-11,0
A66,2023-09-18,0
A66,2023-09-25,0
A66,2023-10-02,0
A66,2023-10-09,0
A66,2023-10-16,0
A66,2023-10-23,0
A66,2023-10-30,0
A66,2023-11-06,0
A66,2023-11-13,0
A66,2023-11-20,0
A66,2023-11-27,0
A66,2023-12-04,0
A66,2023-12-11,0
A66,2023-12-18,0
A66,2023-12-25,0
A66,2024-01-01,0
A66,2024-01-08,0
A66,2024-01-15,0
A66,2024-01-22,0
